,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.14814814814814814
frontalpole-lh,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285
frontalpole-rh,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285
lateralorbitofrontal-lh,0.16,0.08,0.08,0.12,0.08,0.16,0.16,0.16
lateralorbitofrontal-rh,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.14285714285714285
paracentral-lh,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.14814814814814814
rostralanteriorcingulate-lh,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.14814814814814814
rostralanteriorcingulate-rh,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.14814814814814814
