,cuneus-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-lh,parsorbitalis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.3754152823920266,0.0,0.2691029900332226,0.14950166112956811,0.0,0.17940199335548174,0.026578073089700997,0.0
frontalpole-rh,0.0,0.9372822299651568,0.0,0.0,0.003484320557491289,0.0,0.003484320557491289,0.05574912891986063
lateraloccipital-lh,0.1715686274509804,0.0,0.3946078431372549,0.13725490196078433,0.0,0.23284313725490197,0.06372549019607843,0.0
parahippocampal-lh,0.1111111111111111,0.0,0.1736111111111111,0.40625,0.0,0.2534722222222222,0.05555555555555555,0.0
parsorbitalis-lh,0.0,0.030120481927710843,0.0,0.0,0.9698795180722891,0.0,0.0,0.0
pericalcarine-lh,0.1220159151193634,0.0,0.246684350132626,0.18037135278514588,0.0,0.3395225464190981,0.11140583554376658,0.0
pericalcarine-rh,0.03412073490813648,0.013123359580052493,0.06824146981627296,0.026246719160104987,0.0,0.09711286089238845,0.7585301837270341,0.0026246719160104987
temporalpole-lh,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.011278195488721804,0.9097744360902256
