,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,lateraloccipital-lh,lingual-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5818181818181818,0.09090909090909091,0.0,0.23636363636363636,0.09090909090909091,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.14084507042253522,0.5633802816901409,0.07042253521126761,0.16901408450704225,0.0,0.056338028169014086,0.0,0.0
frontalpole-lh,0.0,0.056818181818181816,0.7159090909090909,0.10227272727272728,0.045454545454545456,0.0,0.07954545454545454,0.0
frontalpole-rh,0.08870967741935484,0.11290322580645161,0.12096774193548387,0.4435483870967742,0.08870967741935484,0.0,0.016129032258064516,0.12903225806451613
fusiform-lh,0.046153846153846156,0.0,0.09230769230769231,0.15384615384615385,0.5384615384615384,0.0,0.16923076923076924,0.0
lateraloccipital-lh,0.022222222222222223,0.15555555555555556,0.0,0.0,0.0,0.6222222222222222,0.2,0.0
lingual-lh,0.0,0.0,0.0967741935483871,0.0,0.11290322580645161,0.24193548387096775,0.5483870967741935,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.02857142857142857,0.2857142857142857,0.0,0.0,0.0,0.6857142857142857
