,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.648936170212766,0.0,0.0,0.18085106382978725,0.0,0.1702127659574468,0.0,0.0
frontalpole-lh,0.0,0.8260869565217391,0.10869565217391304,0.0,0.06521739130434782,0.0,0.0,0.0
frontalpole-rh,0.0,0.14754098360655737,0.6229508196721312,0.0,0.19672131147540983,0.0,0.0,0.03278688524590164
inferiortemporal-lh,0.24074074074074073,0.0,0.0,0.5555555555555556,0.0,0.2037037037037037,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.01818181818181818,0.32727272727272727,0.0,0.6545454545454545,0.0,0.0,0.0
temporalpole-lh,0.20481927710843373,0.0,0.0,0.20481927710843373,0.0,0.5903614457831325,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.03125,0.96875,0.0
transversetemporal-rh,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.9830508474576272
