,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,middletemporal-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.3142857142857143,0.0,0.11428571428571428,0.24285714285714285,0.17142857142857143,0.15714285714285714,0.0,0.0
fusiform-lh,0.0,0.5882352941176471,0.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.0,0.0
inferiortemporal-lh,0.12244897959183673,0.04081632653061224,0.2653061224489796,0.30612244897959184,0.02040816326530612,0.24489795918367346,0.0,0.0
lateraloccipital-lh,0.15384615384615385,0.038461538461538464,0.19230769230769232,0.32051282051282054,0.02564102564102564,0.2692307692307692,0.0,0.0
middletemporal-lh,0.288135593220339,0.0,0.05084745762711865,0.13559322033898305,0.5084745762711864,0.01694915254237288,0.0,0.0
parstriangularis-lh,0.109375,0.09375,0.125,0.234375,0.0,0.4375,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
