,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.125
TP10,0.0,0.125,0.84375,0.0,0.0,0.0,0.0,0.03125
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.6666666666666666,0.1827956989247312,0.15053763440860216,0.0
AF7,0.0,0.0,0.0,0.0,0.19540229885057472,0.6551724137931034,0.14942528735632185,0.0
AFz,0.0,0.0,0.0,0.0,0.34146341463414637,0.34146341463414637,0.3170731707317073,0.0
AF4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2
