,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.29411764705882354,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.4918032786885246,0.0,0.0,0.0,0.5081967213114754
Fp2,0.16129032258064516,0.0,0.0,0.0,0.41935483870967744,0.41935483870967744,0.0,0.0
AF7,0.07352941176470588,0.0,0.0,0.0,0.19117647058823528,0.7352941176470589,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.3875,0.0,0.0,0.0,0.6125
