,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.4,0.20555555555555555,0.0,0.0,0.0,0.0,0.0,0.39444444444444443
FT9,0.33636363636363636,0.32727272727272727,0.0,0.0,0.0,0.0,0.0,0.33636363636363636
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.45714285714285713,0.07857142857142857,0.0,0.4642857142857143,0.0
Fp2,0.0,0.0,0.0,0.16,0.4266666666666667,0.25333333333333335,0.16,0.0
AF7,0.0,0.0,0.0,0.0,0.3148148148148148,0.6851851851851852,0.0,0.0
AFz,0.0,0.0,0.0,0.40625,0.06875,0.0,0.525,0.0
AF4,0.398876404494382,0.20786516853932585,0.0,0.0,0.0,0.0,0.0,0.39325842696629215
