,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.24731182795698925,0.25268817204301075,0.25268817204301075,0.0,0.0,0.0,0.0,0.24731182795698925
FT9,0.22169811320754718,0.2783018867924528,0.2830188679245283,0.0,0.0,0.0,0.0,0.2169811320754717
TP10,0.21363636363636362,0.2727272727272727,0.30454545454545456,0.0,0.0,0.0,0.0,0.20909090909090908
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.24725274725274726,0.25274725274725274,0.25274725274725274,0.0,0.0,0.0,0.0,0.24725274725274726
