,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.48936170212765956,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.36923076923076925,0.0,0.0,0.0,0.0,0.0,0.6307692307692307,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
