,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4217391304347826,0.2956521739130435,0.0,0.0,0.0,0.0,0.2826086956521739
TP10,0.0,0.34,0.335,0.0,0.0,0.0,0.0,0.325
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.8157894736842105,0.0,0.18421052631578946,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AF4,0.0,0.3385416666666667,0.328125,0.0,0.0,0.0,0.0,0.3333333333333333
