,Fz,FT9,TP10,FC2,Fp2,AF7,AFz,AF4
Fz,0.3072215422276622,0.20501835985312117,0.1554467564259486,0.0,0.04222766217870257,0.07833537331701346,0.052019583843329255,0.15973072215422277
FT9,0.19420289855072465,0.3055072463768116,0.19420289855072465,0.020869565217391306,0.03304347826086956,0.06028985507246377,0.029565217391304348,0.16231884057971013
TP10,0.16851730894839975,0.22077073807968647,0.32135858915741344,0.0,0.014369693011103853,0.07968647942521227,0.014369693011103853,0.18092749836708033
FC2,0.0,0.03767491926803014,0.0,0.5059203444564048,0.12378902045209902,0.0,0.2411194833153929,0.09149623250807319
Fp2,0.06853582554517133,0.05711318795430945,0.02284527518172378,0.12045690550363447,0.4122533748701973,0.1308411214953271,0.18795430944963656,0.0
AF7,0.0903914590747331,0.07402135231316725,0.08683274021352314,0.0,0.08754448398576513,0.5701067615658363,0.009252669039145907,0.08185053380782918
AFz,0.07720930232558139,0.04744186046511628,0.020465116279069766,0.2102325581395349,0.16837209302325581,0.013023255813953489,0.46325581395348836,0.0
AF4,0.16293532338308458,0.17537313432835822,0.17412935323383086,0.05223880597014925,0.0,0.07276119402985075,0.0,0.36256218905472637
