,bankssts-rh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,temporalpole-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.5471698113207547,0.0,0.0,0.0,0.0,0.4528301886792453,0.0
fusiform-lh,0.0,0.0,0.3302752293577982,0.045871559633027525,0.21100917431192662,0.26605504587155965,0.01834862385321101,0.12844036697247707
inferiortemporal-lh,0.0,0.0,0.06521739130434782,0.391304347826087,0.2608695652173913,0.15217391304347827,0.0,0.13043478260869565
insula-lh,0.0,0.0,0.21686746987951808,0.14457831325301204,0.42168674698795183,0.1686746987951807,0.0,0.04819277108433735
lingual-lh,0.0,0.0,0.2727272727272727,0.08181818181818182,0.17272727272727273,0.3,0.03636363636363636,0.13636363636363635
middletemporal-lh,0.0,0.2898550724637681,0.08695652173913043,0.0,0.0,0.10144927536231885,0.463768115942029,0.057971014492753624
temporalpole-lh,0.0,0.0,0.2153846153846154,0.12307692307692308,0.09230769230769231,0.26153846153846155,0.03076923076923077,0.27692307692307694
