,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.3584905660377358,0.0,0.24528301886792453,0.24528301886792453,0.1509433962264151,0.0,0.0,0.0
inferiorparietal-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.15315315315315314,0.0,0.21621621621621623,0.1891891891891892,0.17117117117117117,0.0990990990990991,0.08108108108108109,0.09009009009009009
superiorfrontal-lh,0.13333333333333333,0.0,0.16666666666666666,0.25,0.175,0.08333333333333333,0.09166666666666666,0.1
superiorparietal-lh,0.06779661016949153,0.0,0.1440677966101695,0.15254237288135594,0.2457627118644068,0.1440677966101695,0.11016949152542373,0.13559322033898305
superiorparietal-rh,0.0,0.0,0.0859375,0.09375,0.15625,0.2890625,0.1796875,0.1953125
superiortemporal-rh,0.0,0.0,0.09803921568627451,0.10784313725490197,0.1568627450980392,0.20588235294117646,0.21568627450980393,0.21568627450980393
supramarginal-rh,0.0,0.0,0.08943089430894309,0.10569105691056911,0.16260162601626016,0.21138211382113822,0.1951219512195122,0.23577235772357724
