,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.9100719424460432,0.0,0.0,0.0,0.05755395683453238,0.0,0.007194244604316547,0.025179856115107913
frontalpole-lh,0.0,0.7864077669902912,0.11165048543689321,0.01699029126213592,0.07524271844660194,0.0,0.0,0.009708737864077669
frontalpole-rh,0.0,0.14912280701754385,0.7134502923976608,0.0,0.038011695906432746,0.06725146198830409,0.03216374269005848,0.0
parahippocampal-rh,0.0,0.028846153846153848,0.0,0.8269230769230769,0.03365384615384615,0.11057692307692307,0.0,0.0
pericalcarine-lh,0.056265984654731455,0.07672634271099744,0.023017902813299233,0.015345268542199489,0.7544757033248082,0.043478260869565216,0.017902813299232736,0.01278772378516624
temporalpole-lh,0.0,0.0,0.034739454094292806,0.05707196029776675,0.05459057071960298,0.7543424317617866,0.062034739454094295,0.03722084367245657
temporalpole-rh,0.007220216606498195,0.0,0.021660649819494584,0.0,0.02527075812274368,0.09747292418772563,0.7364620938628159,0.11191335740072202
transversetemporal-rh,0.038011695906432746,0.014619883040935672,0.0,0.0,0.008771929824561403,0.02046783625730994,0.05847953216374269,0.8596491228070176
