,entorhinal-lh,frontalpole-lh,isthmuscingulate-rh,lingual-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.7575757575757576,0.14545454545454545,0.03636363636363636,0.01818181818181818,0.0,0.0,0.04242424242424243,0.0
frontalpole-lh,0.05604719764011799,0.7286135693215339,0.029498525073746312,0.0,0.058997050147492625,0.02654867256637168,0.05309734513274336,0.0471976401179941
isthmuscingulate-rh,0.007380073800738007,0.025830258302583026,0.7416974169741697,0.0996309963099631,0.0,0.01107011070110701,0.09225092250922509,0.02214022140221402
lingual-lh,0.02092050209205021,0.0,0.08786610878661087,0.7698744769874477,0.0,0.0,0.008368200836820083,0.11297071129707113
rostralanteriorcingulate-lh,0.0,0.07931034482758621,0.0,0.0,0.6724137931034483,0.12413793103448276,0.0,0.12413793103448276
rostralanteriorcingulate-rh,0.0,0.051643192488262914,0.009389671361502348,0.0,0.2300469483568075,0.7089201877934272,0.0,0.0
temporalpole-lh,0.031496062992125984,0.047244094488188976,0.06692913385826772,0.01968503937007874,0.0,0.0,0.7834645669291339,0.051181102362204724
transversetemporal-rh,0.0,0.0410958904109589,0.00821917808219178,0.08767123287671233,0.10136986301369863,0.0,0.024657534246575342,0.736986301369863
