,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
caudalanteriorcingulate-rh,0.603515625,0.017578125,0.0234375,0.044921875,0.10546875,0.1328125,0.025390625,0.046875
frontalpole-lh,0.015306122448979591,0.5994897959183674,0.15051020408163265,0.0,0.03571428571428571,0.12755102040816327,0.04846938775510204,0.02295918367346939
frontalpole-rh,0.03304347826086956,0.08695652173913043,0.6191304347826087,0.07130434782608695,0.07130434782608695,0.09217391304347826,0.020869565217391306,0.0052173913043478265
isthmuscingulate-rh,0.10847457627118644,0.0,0.14576271186440679,0.6508474576271186,0.06440677966101695,0.01694915254237288,0.013559322033898305,0.0
parsorbitalis-rh,0.1039426523297491,0.03763440860215054,0.06272401433691756,0.016129032258064516,0.6129032258064516,0.08243727598566308,0.08422939068100359,0.0
rostralanteriorcingulate-lh,0.11557788944723618,0.09715242881072027,0.08877721943048576,0.005025125628140704,0.08375209380234507,0.592964824120603,0.0033500837520938024,0.01340033500837521
temporalpole-rh,0.027227722772277228,0.06188118811881188,0.03712871287128713,0.024752475247524754,0.15099009900990099,0.009900990099009901,0.6212871287128713,0.06683168316831684
transversetemporal-rh,0.058823529411764705,0.05190311418685121,0.0034602076124567475,0.0,0.0034602076124567475,0.01384083044982699,0.11764705882352941,0.7508650519031141
