,bankssts-rh,caudalmiddlefrontal-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,paracentral-rh
bankssts-rh,0.3870967741935484,0.0,0.27419354838709675,0.026881720430107527,0.0,0.22580645161290322,0.08602150537634409,0.0
caudalmiddlefrontal-rh,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
fusiform-rh,0.3055555555555556,0.004629629629629629,0.37962962962962965,0.009259259259259259,0.06018518518518518,0.1712962962962963,0.06481481481481481,0.004629629629629629
inferiortemporal-rh,0.007194244604316547,0.0,0.02877697841726619,0.48201438848920863,0.3381294964028777,0.007194244604316547,0.1366906474820144,0.0
isthmuscingulate-rh,0.0,0.01015228426395939,0.07614213197969544,0.22842639593908629,0.4263959390862944,0.05583756345177665,0.19289340101522842,0.01015228426395939
lateraloccipital-rh,0.2028985507246377,0.0,0.178743961352657,0.00966183574879227,0.06280193236714976,0.33816425120772947,0.20772946859903382,0.0
middletemporal-rh,0.08292682926829269,0.0,0.0975609756097561,0.1024390243902439,0.2,0.1951219512195122,0.32195121951219513,0.0
paracentral-rh,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
