,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5368421052631579,0.15789473684210525,0.0,0.06315789473684211,0.021052631578947368,0.11578947368421053,0.10526315789473684
frontalpole-rh,0.0,0.15789473684210525,0.47368421052631576,0.0,0.23157894736842105,0.08421052631578947,0.021052631578947368,0.031578947368421054
insula-rh,0.0,0.0,0.0,0.609375,0.0,0.265625,0.0,0.125
medialorbitofrontal-lh,0.0,0.08695652173913043,0.22826086956521738,0.0,0.40217391304347827,0.16304347826086957,0.07608695652173914,0.043478260869565216
medialorbitofrontal-rh,0.0,0.06015037593984962,0.05263157894736842,0.11278195488721804,0.09022556390977443,0.39097744360902253,0.022556390977443608,0.2706766917293233
rostralanteriorcingulate-lh,0.0,0.09836065573770492,0.09836065573770492,0.0,0.18032786885245902,0.08196721311475409,0.5081967213114754,0.03278688524590164
rostralanteriorcingulate-rh,0.0,0.14953271028037382,0.028037383177570093,0.07476635514018691,0.018691588785046728,0.27102803738317754,0.018691588785046728,0.4392523364485981
