,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.20930232558139536,0.0,0.0,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.23255813953488372,0.09302325581395349
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.21739130434782608,0.0,0.0,0.21739130434782608,0.1956521739130435,0.043478260869565216,0.2391304347826087,0.08695652173913043
rostralmiddlefrontal-lh,0.20512820512820512,0.0,0.0,0.20512820512820512,0.20512820512820512,0.05128205128205128,0.23076923076923078,0.10256410256410256
superiorparietal-rh,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182
superiortemporal-rh,0.20930232558139536,0.0,0.0,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.23255813953488372,0.09302325581395349
supramarginal-rh,0.17647058823529413,0.0,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.17647058823529413
