,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.3563218390804598,0.3333333333333333,0.0,0.0,0.16091954022988506,0.05747126436781609,0.09195402298850575,0.0
parstriangularis-rh,0.3253012048192771,0.3373493975903614,0.0,0.0,0.18072289156626506,0.060240963855421686,0.0963855421686747,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.7878787878787878,0.21212121212121213,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.12280701754385964,0.5964912280701754,0.12280701754385964,0.0,0.10526315789473684,0.05263157894736842
superiortemporal-lh,0.1414141414141414,0.15151515151515152,0.010101010101010102,0.0707070707070707,0.3434343434343434,0.020202020202020204,0.26262626262626265,0.0
superiortemporal-rh,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.05405405405405406,0.5405405405405406,0.0945945945945946,0.12162162162162163
supramarginal-lh,0.09,0.08,0.0,0.07,0.24,0.06,0.41,0.05
supramarginal-rh,0.0,0.0,0.0,0.10416666666666667,0.0,0.22916666666666666,0.14583333333333334,0.5208333333333334
