,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.3230769230769231,0.27692307692307694,0.03076923076923077,0.06153846153846154,0.0,0.13846153846153847,0.13846153846153847,0.03076923076923077
parstriangularis-rh,0.3,0.3,0.03333333333333333,0.06666666666666667,0.0,0.15,0.15,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.125,0.125,0.0
superiorparietal-rh,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.5,0.08695652173913043,0.06521739130434782,0.13043478260869565,0.0
superiortemporal-lh,0.0,0.0,0.0196078431372549,0.0392156862745098,0.5294117647058824,0.0,0.4117647058823529,0.0
superiortemporal-rh,0.1111111111111111,0.12698412698412698,0.09523809523809523,0.07936507936507936,0.0,0.42857142857142855,0.12698412698412698,0.031746031746031744
supramarginal-lh,0.07142857142857142,0.07142857142857142,0.09183673469387756,0.061224489795918366,0.24489795918367346,0.08163265306122448,0.37755102040816324,0.0
supramarginal-rh,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.7619047619047619
