,Fz,F3,FC5,T8,AF7,AF3,FT7,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.5483870967741935,0.25806451612903225,0.0,0.0,0.0,0.0,0.1935483870967742
FC5,0.0,0.391304347826087,0.34782608695652173,0.0,0.0,0.0,0.0,0.2608695652173913
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.0,0.29411764705882354
