,Fz,F3,FC5,T8,AF7,AF3,FT7,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.4722222222222222,0.3888888888888889,0.0,0.0,0.0,0.0,0.1388888888888889
FC5,0.0,0.3870967741935484,0.45161290322580644,0.0,0.0,0.0,0.0,0.16129032258064516
T8,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0
AF7,0.0,0.0,0.0,0.45454545454545453,0.36363636363636365,0.0,0.18181818181818182,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.375,0.375,0.0,0.25,0.0
AF8,0.0,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.3333333333333333
