,Fz,F3,FC5,T8,AF7,AF3,FT7,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.5172413793103449,0.0,0.4827586206896552,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.5161290322580645,0.0,0.4838709677419355,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
