,TP10,T8,AF7,AF3,FT7,CPz,CP4,AF8
TP10,0.5652173913043478,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.21739130434782608
T8,0.0,0.6,0.0,0.14285714285714285,0.0,0.14285714285714285,0.11428571428571428,0.0
AF7,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25
AF3,0.0,0.3,0.0,0.25,0.0,0.25,0.2,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.3,0.0,0.25,0.0,0.25,0.2,0.0
CP4,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0,0.2631578947368421,0.21052631578947367,0.0
AF8,0.375,0.0,0.3125,0.0,0.0,0.0,0.0,0.3125
