,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.2454367666232073,0.2333767926988266,0.06095176010430248,0.06160365058670143,0.06160365058670143,0.06160365058670143,0.21577574967405475,0.059647979139504564
frontalpole-rh,0.23116548615582744,0.2520927237604636,0.06052801030264005,0.061171925305859624,0.061171925305859624,0.061171925305859624,0.21345782356728912,0.0592401802962009
fusiform-rh,0.09008579599618685,0.0905624404194471,0.15300285986653955,0.14680648236415633,0.15061963775023832,0.14823641563393708,0.09151572926596759,0.12917063870352716
isthmuscingulate-rh,0.09138755980861243,0.09186602870813397,0.14784688995215312,0.14832535885167464,0.14880382775119616,0.14880382775119616,0.09282296650717703,0.13014354066985645
lateraloccipital-rh,0.08717480602464628,0.08763121862163396,0.14513920584208123,0.14240073026015518,0.1574623459607485,0.15518028297581013,0.0885440438156093,0.13646736649931537
middletemporal-rh,0.08599729851418281,0.0864475461503827,0.1409275101305718,0.1404772624943719,0.15443493921656912,0.16389013957676724,0.08734804142278253,0.1404772624943719
rostralanteriorcingulate-lh,0.2256201155283724,0.22595990485898743,0.06455997281685355,0.0652395514780836,0.0652395514780836,0.0652395514780836,0.22494053686714238,0.06320081549439348
temporalpole-rh,0.09064184223419892,0.09113179813816756,0.1347378735913768,0.13522782949534543,0.14845663890249877,0.15384615384615385,0.09211170994610485,0.15384615384615385
