,cuneus-lh,cuneus-rh,entorhinal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
cuneus-lh,0.4444444444444444,0.2222222222222222,0.09722222222222222,0.05555555555555555,0.18055555555555555,0.0,0.0,0.0
cuneus-rh,0.38095238095238093,0.40476190476190477,0.0,0.0,0.21428571428571427,0.0,0.0,0.0
entorhinal-lh,0.1388888888888889,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-lh,0.06349206349206349,0.0,0.0,0.5396825396825397,0.07936507936507936,0.2698412698412698,0.047619047619047616,0.0
isthmuscingulate-rh,0.23255813953488372,0.16279069767441862,0.0,0.09302325581395349,0.5116279069767442,0.0,0.0,0.0
lingual-rh,0.0,0.0,0.0,0.3953488372093023,0.0,0.6046511627906976,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.1388888888888889,0.0,0.05555555555555555,0.8055555555555556,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
