,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-lh,paracentral-rh,precuneus-rh,superiorparietal-lh,superiorparietal-rh
inferiorparietal-rh,0.30409356725146197,0.12514619883040937,0.21754385964912282,0.0,0.0,0.18011695906432748,0.01871345029239766,0.1543859649122807
isthmuscingulate-rh,0.13468869123252858,0.3138500635324015,0.1473951715374841,0.015247776365946633,0.016518424396442185,0.193138500635324,0.021601016518424398,0.15756035578144853
lateraloccipital-rh,0.21868365180467092,0.1326963906581741,0.2951167728237792,0.0,0.0,0.17091295116772823,0.016985138004246284,0.16560509554140126
paracentral-lh,0.0,0.029197080291970802,0.0,0.24087591240875914,0.24087591240875914,0.11313868613138686,0.21532846715328466,0.16058394160583941
paracentral-rh,0.0,0.03214285714285714,0.0,0.2392857142857143,0.2392857142857143,0.11428571428571428,0.21428571428571427,0.16071428571428573
precuneus-rh,0.1630859375,0.1376953125,0.150390625,0.0380859375,0.0390625,0.23046875,0.0556640625,0.185546875
superiorparietal-lh,0.032520325203252036,0.02981029810298103,0.032520325203252036,0.19241192411924118,0.1951219512195122,0.12737127371273713,0.21680216802168023,0.17344173441734417
superiorparietal-rh,0.14747474747474748,0.11515151515151516,0.1393939393939394,0.051515151515151514,0.052525252525252523,0.19292929292929292,0.0707070707070707,0.23030303030303031
