,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.37602820211515864,0.17743830787309048,0.11868390129259694,0.07285546415981199,0.025851938895417155,0.0881316098707403,0.09400705052878966,0.04700352526439483
frontalpole-rh,0.1539301310043668,0.3471615720524017,0.1168122270742358,0.08624454148471616,0.04912663755458515,0.06877729257641921,0.13427947598253276,0.043668122270742356
medialorbitofrontal-lh,0.11699507389162561,0.1330049261083744,0.2869458128078818,0.15886699507389163,0.022167487684729065,0.14901477832512317,0.09852216748768473,0.034482758620689655
medialorbitofrontal-rh,0.06798516687268233,0.10754017305315204,0.14091470951792337,0.38813349814585907,0.02843016069221261,0.09147095179233622,0.13473423980222496,0.0407911001236094
parsorbitalis-rh,0.04849884526558892,0.11085450346420324,0.04849884526558892,0.053117782909930716,0.6697459584295612,0.03233256351039261,0.03695150115473441,0.0
rostralanteriorcingulate-lh,0.0924092409240924,0.09735973597359736,0.16996699669966997,0.1419141914191419,0.0231023102310231,0.3316831683168317,0.10726072607260725,0.036303630363036306
rostralanteriorcingulate-rh,0.10419313850063533,0.1207115628970775,0.08005082592121983,0.13087674714104194,0.016518424396442185,0.08513341804320203,0.40660736975857686,0.05590851334180432
temporalpole-rh,0.09389671361502347,0.08685446009389672,0.0539906103286385,0.08450704225352113,0.0,0.051643192488262914,0.11737089201877934,0.5117370892018779
