,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-lh,pericalcarine-rh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.34188911704312114,0.11498973305954825,0.08008213552361396,0.1273100616016427,0.002053388090349076,0.20123203285420946,0.06570841889117043,0.06673511293634497
inferiorparietal-rh,0.11509715994020926,0.21225710014947682,0.1031390134529148,0.17339312406576982,0.0,0.16292974588938713,0.1203288490284006,0.11285500747384156
isthmuscingulate-rh,0.07615062761506276,0.1297071129707113,0.2317991631799163,0.15230125523012553,0.0066945606694560665,0.09623430962343096,0.17154811715481172,0.13556485355648534
lateraloccipital-rh,0.10190217391304347,0.17323369565217392,0.11345108695652174,0.2105978260869565,0.0020380434782608695,0.1514945652173913,0.12907608695652173,0.11820652173913043
paracentral-lh,0.0,0.0,0.03389830508474576,0.00847457627118644,0.559322033898305,0.0,0.1694915254237288,0.2288135593220339
pericalcarine-rh,0.18899521531100477,0.14912280701754385,0.07814992025518341,0.15550239234449761,0.0007974481658692185,0.25598086124401914,0.08452950558213716,0.08692185007974482
precuneus-rh,0.06559877955758962,0.14721586575133486,0.14797864225781845,0.15179252479023647,0.019832189168573607,0.10144927536231885,0.19832189168573608,0.16781083142639205
superiorparietal-rh,0.07250996015936255,0.14262948207171314,0.12350597609561753,0.15219123505976095,0.027091633466135457,0.10358565737051793,0.17290836653386454,0.20557768924302788
