,cuneus-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh,precuneus-rh,superiorparietal-rh
cuneus-rh,0.6428571428571429,0.013937282229965157,0.08710801393728224,0.09930313588850175,0.024390243902439025,0.027874564459930314,0.013937282229965157,0.09059233449477352
inferiorparietal-rh,0.0033025099075297227,0.22721268163804492,0.10303830911492734,0.142668428005284,0.13474240422721268,0.1406869220607662,0.14398943196829592,0.10435931307793923
isthmuscingulate-rh,0.04722222222222222,0.13703703703703704,0.2490740740740741,0.10740740740740741,0.13148148148148148,0.13148148148148148,0.10555555555555556,0.09074074074074075
lateraloccipital-rh,0.02032520325203252,0.17750677506775067,0.1016260162601626,0.2222222222222222,0.1375338753387534,0.11449864498644986,0.13211382113821138,0.09417344173441734
lingual-rh,0.005287009063444109,0.1608761329305136,0.12613293051359517,0.13972809667673716,0.20694864048338368,0.13595166163141995,0.13821752265861026,0.08685800604229607
pericalcarine-rh,0.005147058823529412,0.1610294117647059,0.09705882352941177,0.10735294117647058,0.125,0.2580882352941177,0.1338235294117647,0.1125
precuneus-rh,0.0022091310751104565,0.1642120765832106,0.0898379970544919,0.12444771723122239,0.12739322533136965,0.12665684830633284,0.23343151693667158,0.13181148748159058
superiorparietal-rh,0.04251839738348324,0.1349141455437449,0.07277187244480784,0.10057236304170074,0.08994276369582993,0.11365494685200327,0.16271463614063778,0.2829108748977923
