,cuneus-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-rh,precuneus-rh,superiorparietal-rh
cuneus-rh,0.5,0.04878048780487805,0.18292682926829268,0.10975609756097561,0.07317073170731707,0.036585365853658534,0.0,0.04878048780487805
inferiorparietal-rh,0.0,0.2594594594594595,0.03783783783783784,0.16756756756756758,0.10810810810810811,0.1783783783783784,0.13513513513513514,0.11351351351351352
isthmuscingulate-rh,0.14102564102564102,0.14102564102564102,0.24358974358974358,0.20512820512820512,0.1794871794871795,0.07692307692307693,0.01282051282051282,0.0
lateraloccipital-rh,0.02197802197802198,0.23076923076923078,0.06593406593406594,0.23076923076923078,0.14285714285714285,0.13186813186813187,0.08791208791208792,0.08791208791208792
lingual-rh,0.018518518518518517,0.2222222222222222,0.09259259259259259,0.17592592592592593,0.21296296296296297,0.14814814814814814,0.12037037037037036,0.009259259259259259
pericalcarine-rh,0.006711409395973154,0.2080536912751678,0.013422818791946308,0.1610738255033557,0.0738255033557047,0.2684563758389262,0.1342281879194631,0.1342281879194631
precuneus-rh,0.0,0.1827956989247312,0.0,0.08602150537634409,0.0967741935483871,0.16129032258064516,0.2903225806451613,0.1827956989247312
superiorparietal-rh,0.05357142857142857,0.15178571428571427,0.0,0.11607142857142858,0.026785714285714284,0.10714285714285714,0.15178571428571427,0.39285714285714285
