,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,rostralanteriorcingulate-lh,superiorparietal-rh
fusiform-rh,0.1337579617834395,0.14012738853503184,0.14012738853503184,0.14012738853503184,0.14012738853503184,0.14012738853503184,0.025477707006369428,0.14012738853503184
inferiorparietal-rh,0.04784688995215311,0.1674641148325359,0.17464114832535885,0.1722488038277512,0.10047846889952153,0.14832535885167464,0.0861244019138756,0.10287081339712918
isthmuscingulate-rh,0.03992015968063872,0.14171656686626746,0.22554890219560877,0.14770459081836326,0.08582834331337326,0.12574850299401197,0.14570858283433133,0.08782435129740519
lateraloccipital-rh,0.04861111111111111,0.16435185185185186,0.17824074074074073,0.1712962962962963,0.09953703703703703,0.14583333333333334,0.09027777777777778,0.10185185185185185
lingual-rh,0.06918238993710692,0.14465408805031446,0.14779874213836477,0.14779874213836477,0.1509433962264151,0.15723270440251572,0.04716981132075472,0.13522012578616352
precuneus-rh,0.05116279069767442,0.1558139534883721,0.15813953488372093,0.15813953488372093,0.11627906976744186,0.1697674418604651,0.06511627906976744,0.12558139534883722
rostralanteriorcingulate-lh,0.004987531172069825,0.07481296758104738,0.16209476309226933,0.08229426433915212,0.02743142144638404,0.05486284289276808,0.5785536159600998,0.014962593516209476
superiorparietal-rh,0.0625,0.13636363636363635,0.13920454545454544,0.13920454545454544,0.13068181818181818,0.16761363636363635,0.028409090909090908,0.19602272727272727
