,frontalpole-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,superiorparietal-rh
frontalpole-rh,0.8715728715728716,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.06493506493506493
fusiform-rh,0.0,0.17493830545653963,0.14669591445023306,0.12942144228132713,0.1401151631477927,0.1543734576364135,0.13134082807787223,0.12311488894982177
inferiorparietal-rh,0.0,0.12760595647193584,0.16334478808705613,0.13768613974799543,0.15395189003436427,0.15532646048109966,0.13745704467353953,0.12462772050400917
isthmuscingulate-rh,0.0,0.11644970414201183,0.1450887573964497,0.17562130177514793,0.1455621301775148,0.14035502958579882,0.14532544378698226,0.13159763313609468
lateraloccipital-rh,0.0,0.12171728705183832,0.15871203471112125,0.13975793560173555,0.16213747430920303,0.152317880794702,0.13838775976250287,0.126969627768897
lingual-rh,0.0,0.1365019901662374,0.15616951533598689,0.13509716693982673,0.15008194802154062,0.16225708265043315,0.13509716693982673,0.12479512994614844
precuneus-rh,0.010638297872340425,0.11586493987049029,0.1399167437557817,0.13922294172062905,0.13806660499537465,0.13760407030527289,0.16628122109158186,0.15240518038852913
superiorparietal-rh,0.011545074920167035,0.1152051093097519,0.1353475804470646,0.13657577990665684,0.13608450012281995,0.13387374109555392,0.16408744780152296,0.16728076639646278
