,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.3014735085347304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007684426229508197,0.0,0.00010245901639344262,0.0,0.00860655737704918,0.0,0.011168032786885246,0.007172131147540984,0.0,0.00010245901639344262,0.0,0.0050204918032786885,0.0,0.0,0.0,0.0,0.00010245901639344262,0.0,0.0,0.0,0.0,0.13184890992056786,0.06787645766435693,0.0,0.14927011154301167,0.0,0.0,0.011065573770491803,0.0,0.0,0.011065573770491803,0.0,0.012757731958762886,0.0056352459016393444,0.0,0.03556701030927835,0.011855670103092783,0.0,0.0019329896907216496,0.0050204918032786885,0.005122950819672131,0.005532786885245901,0.0,0.0,0.005122950819672131,0.0,0.0,0.0,0.01055327868852459,0.00010245901639344262,0.188237282406625,0.0,0.0
Fz,0.0,0.24164405728323607,0.055508080108238905,0.04302049610863132,0.0078125,0.0024671052631578946,0.009226467847157502,0.010416666666666666,0.01274671052631579,0.0426740232746358,0.012335526315789474,0.034155241902519576,0.0,0.01243914626968166,0.0,0.05619351486241232,0.028869857834240772,0.02840387460963686,0.010251630941286114,0.0,0.0,0.0,0.010827850877192983,0.01274671052631579,0.001644736842105263,0.0,0.01015843429636533,0.001211556383970177,0.012488861365903107,0.046225535880708296,0.0,0.0,0.0010251630941286113,0.0,0.009319664492078284,0.05497610814080868,0.017532797657003645,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0034482758620689655,0.004566635601118359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013886300093196646,0.0,0.011090400745573159,0.031502126559408775,0.020257113397426467,0.0,0.09409212978859077,0.0,0.019736842105263157,0.0015843429636533085
F3,0.0,0.0703069003280034,0.2546337806187567,0.04163999363177823,0.020556083650190113,0.04117028731604765,0.0,0.0015767344078486335,0.016468114926419062,0.014377376425855513,0.035107070724565086,0.009537761023818215,0.0,0.054600424059621476,0.0,0.046289511618674076,0.01737996634701213,0.04306310135064921,0.01758555133079848,0.011169201520912548,0.0,0.0,0.009624524714828898,0.01033745247148289,0.000594106463878327,0.0,0.0,0.0,0.010218631178707225,0.05655235730786755,0.0,0.02330063069376314,0.0,0.0,0.0,0.028775236410241378,0.0,0.0,0.0,0.0,0.01913022813688213,0.0,0.0,0.0,0.005822243346007605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006416349809885932,0.0,0.005584600760456274,0.024877365101611773,0.013468272799699442,0.007708479327259986,0.05615109605356767,0.0,0.021223714431882673,0.004752851711026616
F7,0.0,0.0420250154348812,0.04044375966387473,0.24958100444196757,0.11701347342195413,0.0,0.03602255404940255,0.05641742748337677,0.0,0.0,0.02147299305566938,0.01972386587771203,0.0,0.0,0.004191321499013806,0.001232741617357002,0.0,0.027243589743589744,0.0,0.0,0.0,0.0,0.009002770083102494,0.009833795013850415,0.0,0.011218836565096953,0.024515235457063713,0.01218836565096953,0.021745152354570637,0.0,0.0,0.0,0.035216798614412084,0.0,0.0,0.07040511782414617,0.0,0.0,0.013313609467455622,0.0,0.00013850415512465375,0.011094674556213017,0.026869806094182824,0.01960059171597633,0.0,0.005263157894736842,0.005817174515235457,0.0,0.0,0.0,0.0,0.0,0.003739612188365651,0.0,0.0008310249307479224,0.036179702994640135,0.01319033530571992,0.0,0.0019723865877712033,0.0,0.05249560174181951,0.0
FT9,0.0,0.0163887291546866,0.02434510250569476,0.19114502351913296,0.2675935853218604,0.0,0.028699678814179855,0.0650626423690205,0.0,0.0,0.010250569476082005,0.020414031052328925,0.0,0.0,0.0,0.0,0.0,0.029902242668200116,0.0,0.003701594533029613,0.0,0.0,0.0,0.0,0.0,0.01494874715261959,0.009965831435079727,0.002562642369020501,0.0,0.0,0.0,0.0,0.03302961275626424,0.0,0.0028473804100227792,0.06487966665837068,0.0,0.0007118451025056948,0.011213341000575043,0.0,0.005125284738041002,0.008913168487636573,0.043849658314350795,0.03952447273522735,0.0,0.0,0.011816628701594533,0.0,0.0,0.0,0.0,0.0,0.014236902050113895,0.0,0.011247152619589976,0.029327199539965498,0.0,0.0,0.0,0.0,0.03829726651480638,0.0
FC5,0.0,0.0050933786078098476,0.06677985285795134,0.0,0.0,0.2606947594544947,0.0,0.0,0.04047586655459867,0.027991218441273325,0.0,0.0,0.0,0.10829036047503411,0.0,0.05462414046518158,0.046381800256812135,0.06271272884949529,0.027991218441273325,0.0,0.0,0.0,0.013016411997736276,0.001697792869269949,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030186608122941824,0.0,0.04500548847420417,0.0,0.0014148273910582908,0.0,0.07999070655641263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020656479909451048,0.043907793633369926,0.03677277716794731,0.0,0.0,0.020939445387662705
FC1,0.0,0.025486074619022595,0.0,0.06762190411787196,0.04291054814336549,0.0,0.22600606169637905,0.038625478229066895,0.0,0.0,0.0,0.0,0.0,0.0,0.014659449706811005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02683806946323861,0.08198364949012207,0.018917498686284815,0.009984235417761429,0.0,0.0,0.0,0.10625745594106212,0.0,0.0,0.07630593481649822,0.0,0.02413170951736581,0.0,0.0,0.0,0.012404149751917006,0.03704676826064109,0.04262516914749662,0.0,0.0,0.0,0.02277852954442941,0.0,0.0,0.0,0.0,0.03095176976456944,0.0,0.009196006305832895,0.02933809849889226,0.052097428958051424,0.0,0.0,0.0,0.0038340099233198015,0.0
C3,0.0,0.022727272727272728,0.0020933014354066986,0.08530321351192144,0.08049807085233252,0.0,0.027419553115753895,0.39780258416840225,0.0,0.0,0.011224131883549631,0.0,0.0,0.0,0.02751196172248804,0.0005980861244019139,0.0,0.0062799043062200955,0.0,0.0,0.0,0.0,0.0002990430622009569,0.0,0.0,0.016134689582602595,0.00999649245878639,0.0,0.0,0.0,0.0,0.03438995215311005,0.02823570676955454,0.0,0.0,0.012559808612440191,0.0,0.0,0.0,0.0,0.0,0.023923444976076555,0.057523675903191865,0.02751196172248804,0.0,0.0,0.009294984216064539,0.001227639424763241,0.0,0.0,0.0,0.0,0.020343739038933707,0.0,0.022448263767099262,0.0,0.027811004784688995,0.0,0.01076555023923445,0.0,0.03577692037881445,0.0002990430622009569
T7,0.0,0.02961346633416459,0.02805486284289277,0.0,0.0,0.04631194123534701,0.0,0.0,0.3690438020594772,0.04551122194513716,0.11600293483977131,0.0013605442176870747,0.0,0.04177396644443313,0.0,0.003117206982543641,0.03678304239401496,0.05102040816326531,0.0,0.0,0.0,0.0,0.029925187032418952,0.007169576059850374,0.0,0.0,0.0,0.0,0.06054421768707483,0.0,0.0,0.030860349127182045,0.0,0.0,0.009523809523809525,0.0,0.0321072319201995,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006802721088435374,0.0,0.0,0.0,0.0006802721088435374,0.0,0.0,0.0,0.0,0.0,0.021820448877805487
TP9,0.00692819866834623,0.05079185129782394,0.011067122548137484,0.0,0.0,0.00440885369803851,0.0,0.0,0.030495552731893267,0.23690432609503737,0.046590427784836935,0.014612452350698857,0.0,0.020244736368544177,0.0,0.06397336692459961,0.08475586690535429,0.020604642792873853,0.031041929098434406,0.0,0.0,0.0,0.030707327403642525,0.024989411266412537,0.016518424396442185,0.0,0.0007198128486593485,0.0169419737399407,0.012266467643444471,0.016567776240947366,0.003599064243296743,0.0,0.0,0.0,0.009177613820406695,0.0,0.06737936827657337,0.026683608640406607,0.0,0.018715134065143062,0.026799880823870165,0.0,0.0,0.0,0.00440885369803851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527658488589663,0.04102933237358287,0.004498830304120929,0.0,0.0038119440914866584
