,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.43691786621507195,0.06604572396274344,0.1109229466553768,0.04995766299745978,0.09568162574089754,0.10414902624894158,0.06689246401354784,0.06943268416596104
fusiform-rh,0.05,0.27151162790697675,0.12616279069767442,0.13197674418604652,0.08546511627906976,0.10872093023255813,0.09825581395348837,0.12790697674418605
inferiorparietal-rh,0.06107891217119929,0.0922871154703522,0.2746321890325457,0.06107891217119929,0.16406598305840392,0.19572001783325904,0.05082478823004904,0.10031208203299152
insula-lh,0.039071347678369193,0.13137032842582105,0.09003397508493771,0.3363533408833522,0.06398640996602492,0.06681766704416761,0.16081540203850508,0.11155152887882219
isthmuscingulate-rh,0.06336088154269973,0.07603305785123966,0.19118457300275482,0.0534435261707989,0.30798898071625347,0.21212121212121213,0.029201101928374655,0.06666666666666667
lateraloccipital-rh,0.06333676622039135,0.08702368692070031,0.203913491246138,0.053553038105046344,0.2008238928939238,0.29866117404737386,0.044284243048403706,0.04840370751802266
parahippocampal-lh,0.05350553505535055,0.10639606396063961,0.07933579335793357,0.17035670356703567,0.03690036900369004,0.055350553505535055,0.38314883148831486,0.11500615006150061
pericalcarine-rh,0.05112359550561798,0.12359550561797752,0.14887640449438203,0.10955056179775281,0.08370786516853933,0.0747191011235955,0.10056179775280899,0.30786516853932583
