,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.4713656387665198,0.17533039647577092,0.06519823788546256,0.04405286343612335,0.05726872246696035,0.05110132158590308,0.050220264317180616,0.08546255506607929
frontalpole-rh,0.18206521739130435,0.4692028985507246,0.05615942028985507,0.034420289855072464,0.018115942028985508,0.10054347826086957,0.06068840579710145,0.07880434782608696
fusiform-rh,0.0677035681610247,0.05489478499542543,0.4080512351326624,0.10521500457456541,0.12076852698993595,0.05215004574565416,0.09972552607502287,0.09149130832570906
inferiorparietal-rh,0.032909498878085267,0.02617801047120419,0.08152580403889305,0.38219895287958117,0.23859386686611816,0.04487658937920718,0.0344053851907255,0.1593118922961855
lateraloccipital-rh,0.047880690737833596,0.015698587127158554,0.09419152276295134,0.22998430141287285,0.45447409733124017,0.009419152276295133,0.0282574568288854,0.12009419152276295
parahippocampal-lh,0.05565529622980251,0.09694793536804308,0.06193895870736086,0.06104129263913824,0.01526032315978456,0.4757630161579892,0.1355475763016158,0.09784560143626571
parahippocampal-rh,0.04561101549053356,0.05679862306368331,0.10757314974182444,0.04991394148020654,0.03614457831325301,0.1342512908777969,0.46471600688468157,0.10499139414802065
pericalcarine-rh,0.057951482479784364,0.05592991913746631,0.0673854447439353,0.15902964959568733,0.12264150943396226,0.07075471698113207,0.08086253369272237,0.38544474393531
