,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.8307475317348378,0.06064880112834979,0.0,0.0930888575458392,0.0,0.004231311706629055,0.0,0.011283497884344146
frontalpole-lh,0.04633620689655173,0.71875,0.052801724137931036,0.0,0.04849137931034483,0.0668103448275862,0.0668103448275862,0.0
frontalpole-rh,0.0,0.04541559554413025,0.5424164524421594,0.0,0.02913453299057412,0.1036846615252785,0.15167095115681234,0.12767780634104542
insula-rh,0.08695652173913043,0.0,0.0,0.720108695652174,0.0,0.04619565217391304,0.0,0.14673913043478262
parahippocampal-rh,0.0,0.04734411085450346,0.03464203233256351,0.0,0.7771362586605081,0.07621247113163972,0.06466512702078522,0.0
rostralanteriorcingulate-lh,0.0008771929824561404,0.054385964912280704,0.10175438596491228,0.028070175438596492,0.06140350877192982,0.40087719298245617,0.32105263157894737,0.031578947368421054
rostralanteriorcingulate-rh,0.0,0.047619047619047616,0.13440860215053763,0.0,0.04608294930875576,0.27880184331797236,0.39938556067588327,0.09370199692780339
temporalpole-rh,0.006445672191528545,0.0,0.1464088397790055,0.09392265193370165,0.0,0.03406998158379374,0.1141804788213628,0.6049723756906077
