,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.35857805255023184,0.0,0.23647604327666152,0.15146831530139104,0.0,0.08346213292117466,0.08268933539412673,0.08732612055641421
isthmuscingulate-rh,0.0,0.5728506787330316,0.0,0.05520361990950226,0.3719457013574661,0.0,0.0,0.0
medialorbitofrontal-lh,0.23450336071695296,0.0,0.39731142643764,0.16803584764749813,0.027632561613144136,0.05974607916355489,0.05750560119492158,0.05526512322628827
parahippocampal-rh,0.1402902557014513,0.044920525224602624,0.15964063579820317,0.46233586731167936,0.0,0.04768486523842433,0.04561161022805805,0.0995162404975812
pericalcarine-lh,0.0,0.3817504655493482,0.030726256983240222,0.0,0.5875232774674115,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.07015130674002751,0.0,0.052269601100412656,0.04470426409903714,0.0,0.3741403026134801,0.2909215955983494,0.16781292984869325
rostralanteriorcingulate-rh,0.06755852842809365,0.0,0.04882943143812709,0.04147157190635452,0.0,0.2836120401337793,0.3919732441471572,0.1665551839464883
temporalpole-rh,0.07545839210155147,0.0,0.047954866008462625,0.09167842031029619,0.0,0.1763046544428773,0.18265162200282087,0.42595204513399154
