,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.552317880794702,0.09271523178807947,0.0013245033112582781,0.12980132450331125,0.09536423841059603,0.025165562913907286,0.08211920529801324,0.02119205298013245
frontalpole-rh,0.08394160583941605,0.5085158150851582,0.029197080291970802,0.07542579075425791,0.027980535279805353,0.09854014598540146,0.0948905109489051,0.08150851581508516
parahippocampal-rh,0.005235602094240838,0.038394415357766144,0.6230366492146597,0.059336823734729496,0.031413612565445025,0.11343804537521815,0.12914485165794065,0.0
parsopercularis-rh,0.12980132450331125,0.0847682119205298,0.046357615894039736,0.44900662251655626,0.1390728476821192,0.02384105960264901,0.10198675496688742,0.025165562913907286
parsorbitalis-rh,0.107981220657277,0.026604068857589983,0.025039123630672927,0.1705790297339593,0.5054773082942097,0.03755868544600939,0.07668231611893583,0.050078247261345854
rostralanteriorcingulate-lh,0.030346820809248554,0.13439306358381503,0.08815028901734104,0.02167630057803468,0.03468208092485549,0.40173410404624277,0.20953757225433525,0.07947976878612717
rostralanteriorcingulate-rh,0.0636182902584493,0.08648111332007952,0.07554671968190854,0.07157057654075547,0.048707753479125246,0.14214711729622267,0.452286282306163,0.05964214711729622
temporalpole-lh,0.028616852146263912,0.09379968203497616,0.0,0.030206677265500796,0.0492845786963434,0.07631160572337042,0.11128775834658187,0.6104928457869634
