,bankssts-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.73767258382643,0.04339250493096647,0.05917159763313609,0.0,0.02564102564102564,0.11637080867850098,0.0,0.01775147928994083
frontalpole-lh,0.026624068157614485,0.5740149094781682,0.19914802981895632,0.01597444089456869,0.04792332268370607,0.09691160809371673,0.019169329073482427,0.02023429179978701
frontalpole-rh,0.03225806451612903,0.22084367245657568,0.5310173697270472,0.0,0.04218362282878412,0.1054590570719603,0.031017369727047148,0.03722084367245657
parahippocampal-lh,0.0,0.023206751054852322,0.0,0.7911392405063291,0.06329113924050633,0.0,0.12236286919831224,0.0
parahippocampal-rh,0.029239766081871343,0.09941520467836257,0.07017543859649122,0.050682261208576995,0.7192982456140351,0.0,0.015594541910331383,0.015594541910331383
rostralanteriorcingulate-rh,0.09208400646203554,0.16478190630048464,0.13731825525040386,0.0,0.0,0.5815831987075929,0.01615508885298869,0.008077544426494346
temporalpole-lh,0.0,0.023769100169779286,0.028862478777589132,0.0899830220713073,0.01697792869269949,0.013582342954159592,0.7775891341256367,0.04923599320882852
temporalpole-rh,0.015521064301552107,0.03325942350332594,0.06208425720620843,0.0,0.022172949002217297,0.015521064301552107,0.0598669623059867,0.7915742793791575
