,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.21869158878504674,0.2130841121495327,0.09906542056074766,0.16635514018691588,0.20186915887850468,0.0,0.10093457943925234
frontalpole-rh,0.0,0.16477272727272727,0.21022727272727273,0.12357954545454546,0.1747159090909091,0.20170454545454544,0.0,0.125
insula-rh,0.0,0.08647798742138364,0.139937106918239,0.31446540880503143,0.1540880503144654,0.1509433962264151,0.0,0.1540880503144654
medialorbitofrontal-lh,0.0,0.12944523470839261,0.17780938833570412,0.13940256045519203,0.20768136557610242,0.18776671408250356,0.0,0.15789473684210525
medialorbitofrontal-rh,0.0,0.1523545706371191,0.1994459833795014,0.13019390581717452,0.18005540166204986,0.20637119113573407,0.0,0.13157894736842105
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.6288659793814433,0.3711340206185567
rostralanteriorcingulate-rh,0.0,0.07920792079207921,0.1272984441301273,0.13861386138613863,0.15841584158415842,0.1371994342291372,0.10183875530410184,0.25742574257425743
