,bankssts-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.32,0.32,0.0,0.0,0.36,0.0,0.0
frontalpole-rh,0.0,0.04580152671755725,0.2748091603053435,0.13740458015267176,0.11450381679389313,0.16793893129770993,0.16793893129770993,0.0916030534351145
lateraloccipital-lh,0.0,0.0,0.12121212121212122,0.22727272727272727,0.2196969696969697,0.015151515151515152,0.2196969696969697,0.19696969696969696
lateraloccipital-rh,0.0,0.0,0.08783783783783784,0.18243243243243243,0.36486486486486486,0.0,0.17567567567567569,0.1891891891891892
medialorbitofrontal-lh,0.0,0.11594202898550725,0.34782608695652173,0.057971014492753624,0.014492753623188406,0.34782608695652173,0.11594202898550725,0.0
medialorbitofrontal-rh,0.0,0.0,0.13986013986013987,0.21678321678321677,0.1958041958041958,0.04195804195804196,0.23076923076923078,0.17482517482517482
pericalcarine-lh,0.0,0.0,0.08849557522123894,0.21238938053097345,0.23008849557522124,0.0,0.20353982300884957,0.26548672566371684
