,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,superiorparietal-rh
cuneus-rh,0.13850415512465375,0.12188365650969529,0.10803324099722991,0.1329639889196676,0.10803324099722991,0.13019390581717452,0.11634349030470914,0.1440443213296399
fusiform-rh,0.08421052631578947,0.14105263157894737,0.13263157894736843,0.12842105263157894,0.13473684210526315,0.12842105263157894,0.1431578947368421,0.10736842105263159
inferiorparietal-rh,0.07954545454545454,0.1409090909090909,0.13863636363636364,0.12727272727272726,0.1409090909090909,0.12727272727272726,0.1409090909090909,0.10454545454545454
isthmuscingulate-rh,0.09224318658280922,0.13626834381551362,0.12578616352201258,0.13626834381551362,0.12578616352201258,0.13626834381551362,0.1320754716981132,0.11530398322851153
lateraloccipital-rh,0.07936507936507936,0.14058956916099774,0.1383219954648526,0.12698412698412698,0.14058956916099774,0.12698412698412698,0.14285714285714285,0.10430839002267574
lingual-rh,0.09090909090909091,0.13742071881606766,0.12684989429175475,0.13530655391120508,0.12684989429175475,0.13530655391120508,0.1331923890063425,0.11416490486257928
parahippocampal-rh,0.08207343412526998,0.14038876889848811,0.13606911447084233,0.12742980561555076,0.13822894168466524,0.12742980561555076,0.14254859611231102,0.10583153347732181
superiorparietal-rh,0.11290322580645161,0.12672811059907835,0.1152073732718894,0.1359447004608295,0.1152073732718894,0.1336405529953917,0.12211981566820276,0.1382488479262673
