,caudalmiddlefrontal-rh,frontalpole-lh,lateraloccipital-lh,medialorbitofrontal-lh,parsorbitalis-lh,pericalcarine-lh,temporalpole-rh,transversetemporal-lh
caudalmiddlefrontal-rh,0.9183673469387755,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0
frontalpole-lh,0.039735099337748346,0.6423841059602649,0.0,0.31788079470198677,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.05333333333333334,0.0,0.9466666666666667,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0273972602739726,0.3561643835616438,0.0,0.5547945205479452,0.00684931506849315,0.0547945205479452,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.05555555555555555,0.8333333333333334,0.1111111111111111,0.0,0.0
pericalcarine-lh,0.0,0.01904761904761905,0.0,0.09523809523809523,0.05714285714285714,0.6,0.12380952380952381,0.10476190476190476
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.8586956521739131,0.0
transversetemporal-lh,0.0,0.0,0.0,0.0,0.0,0.15517241379310345,0.0,0.8448275862068966
