,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,superiorparietal-rh
cuneus-rh,0.1592775041050903,0.09852216748768473,0.11330049261083744,0.13793103448275862,0.11330049261083744,0.1272577996715928,0.10673234811165845,0.14367816091954022
fusiform-rh,0.10511363636363637,0.13920454545454544,0.13257575757575757,0.125,0.13068181818181818,0.1240530303030303,0.11931818181818182,0.1240530303030303
inferiorparietal-rh,0.10644910644910645,0.1111111111111111,0.16705516705516704,0.11266511266511267,0.15151515151515152,0.12432012432012432,0.09557109557109557,0.13131313131313133
isthmuscingulate-rh,0.13047001620745544,0.1126418152350081,0.1166936790923825,0.146677471636953,0.1166936790923825,0.1280388978930308,0.1166936790923825,0.13209076175040518
lateraloccipital-rh,0.10911925175370225,0.10911925175370225,0.1543257989088075,0.11379579111457522,0.15354637568199533,0.12860483242400625,0.09976617303195635,0.13172252533125486
lingual-rh,0.1214230471771075,0.10904872389791183,0.12993039443155452,0.12606341840680588,0.13225058004640372,0.14153132250580047,0.10672853828306264,0.13302397525135345
parahippocampal-rh,0.11829944547134935,0.11829944547134935,0.11737523105360444,0.133086876155268,0.11829944547134935,0.12199630314232902,0.15619223659889095,0.11645101663585952
superiorparietal-rh,0.13083397092578425,0.10405508798775823,0.12777352716143842,0.12853863810252486,0.12777352716143842,0.13083397092578425,0.09640397857689365,0.15378729915837797
