,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,superiorparietal-rh
cuneus-rh,0.16379310344827586,0.07758620689655173,0.08620689655172414,0.1724137931034483,0.09482758620689655,0.15517241379310345,0.09482758620689655,0.15517241379310345
fusiform-rh,0.07865168539325842,0.16853932584269662,0.1797752808988764,0.10112359550561797,0.1797752808988764,0.1348314606741573,0.0,0.15730337078651685
inferiorparietal-rh,0.06451612903225806,0.12903225806451613,0.29838709677419356,0.08064516129032258,0.20161290322580644,0.10483870967741936,0.0,0.12096774193548387
isthmuscingulate-rh,0.14516129032258066,0.08870967741935484,0.0967741935483871,0.16129032258064516,0.10483870967741936,0.16129032258064516,0.08064516129032258,0.16129032258064516
lateraloccipital-rh,0.0743801652892562,0.1322314049586777,0.23140495867768596,0.09090909090909091,0.21487603305785125,0.11570247933884298,0.008264462809917356,0.1322314049586777
lingual-rh,0.12307692307692308,0.1076923076923077,0.11538461538461539,0.13846153846153847,0.12307692307692308,0.16153846153846155,0.06153846153846154,0.16923076923076924
parahippocampal-rh,0.17333333333333334,0.013333333333333334,0.02666666666666667,0.16,0.04,0.13333333333333333,0.32,0.13333333333333333
superiorparietal-rh,0.11678832116788321,0.11678832116788321,0.12408759124087591,0.13138686131386862,0.13138686131386862,0.15328467153284672,0.058394160583941604,0.1678832116788321
