,FC5,TP9,CP5,FT10,F8,AF7,TP7,POz
FC5,0.37623762376237624,0.0,0.0,0.38613861386138615,0.0,0.0,0.2376237623762376,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.3482142857142857,0.0,0.0,0.4375,0.0,0.0,0.21428571428571427,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.3380281690140845,0.0,0.0,0.3380281690140845,0.0,0.0,0.323943661971831,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
