,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.5546218487394958,0.0,0.0,0.0,0.0,0.0,0.0,0.44537815126050423
FC5,0.0,0.9210526315789473,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.5047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.49523809523809526
