,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.35222150676110753,0.017385705086928525,0.09401159047005796,0.017385705086928525,0.13457823567289118,0.09336767546683837,0.09401159047005796,0.19703799098518995
FC5,0.055441478439425054,0.5913757700205339,0.0,0.3531827515400411,0.0,0.0,0.0,0.0
FC1,0.1554845580404686,0.0,0.17465388711395102,0.0,0.16613418530351437,0.16826411075612355,0.17358892438764642,0.16187433439829607
CP5,0.05818965517241379,0.3706896551724138,0.0,0.5711206896551724,0.0,0.0,0.0,0.0
P7,0.18088737201365188,0.0,0.13651877133105803,0.0,0.2098976109215017,0.13993174061433447,0.13395904436860068,0.19880546075085323
FC3,0.1540084388185654,0.0,0.17088607594936708,0.0,0.169831223628692,0.1719409282700422,0.16772151898734178,0.16561181434599156
C5,0.1574973031283711,0.0,0.17367853290183388,0.0,0.1650485436893204,0.16720604099244876,0.17583603020496225,0.16073354908306364
PO7,0.22286125089863407,0.0,0.11214953271028037,0.0,0.16966211358734723,0.11574406901509705,0.10999281092739037,0.2695902228612509
