,FT9,Pz,TP10,FT10,AF7,PO4,TP8,AF8
FT9,0.3777490297542044,0.0,0.0944372574385511,0.1979301423027167,0.15523932729624837,0.0,0.17464424320827943,0.0
Pz,0.0,0.4409937888198758,0.08074534161490683,0.08229813664596274,0.03260869565217391,0.30434782608695654,0.0,0.059006211180124224
TP10,0.07214428857715431,0.05110220440881764,0.3897795591182365,0.05410821643286573,0.19939879759519039,0.16032064128256512,0.041082164328657314,0.03206412825651302
FT10,0.12760633861551293,0.043369474562135114,0.045037531276063386,0.4303586321934946,0.045037531276063386,0.02418682235195997,0.22185154295246037,0.06255212677231026
AF7,0.0936532507739938,0.016253869969040248,0.15479876160990713,0.04179566563467492,0.39009287925696595,0.06578947368421052,0.14396284829721362,0.0936532507739938
PO4,0.0,0.20545073375262055,0.16666666666666666,0.03039832285115304,0.0880503144654088,0.469601677148847,0.0,0.039832285115303984
TP8,0.10497667185069985,0.0,0.03265940902021773,0.20684292379471228,0.14541213063763608,0.0,0.40902021772939345,0.10108864696734059
AF8,0.0,0.04755944931163955,0.04005006257822278,0.0951188986232791,0.15018773466833543,0.04755944931163955,0.16020025031289112,0.4593241551939925
