,FT9,TP9,Pz,TP10,FT10,AF7,AF3,AF8
FT9,0.6237623762376238,0.0,0.0,0.37623762376237624,0.0,0.0,0.0,0.0
TP9,0.0,0.3114754098360656,0.0,0.0,0.32786885245901637,0.0,0.32786885245901637,0.03278688524590164
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.39378238341968913,0.0,0.0,0.6062176165803109,0.0,0.0,0.0,0.0
FT10,0.0,0.185,0.0,0.0,0.425,0.0,0.35,0.04
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.203125,0.0,0.0,0.3802083333333333,0.0,0.375,0.041666666666666664
AF8,0.0,0.10344827586206896,0.0,0.0,0.3103448275862069,0.0,0.3103448275862069,0.27586206896551724
