,F3,T7,TP9,FT10,F8,AF7,AF8,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.9281767955801105,0.0,0.0718232044198895,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.2471042471042471,0.0,0.0,0.25096525096525096,0.25096525096525096,0.25096525096525096
FT10,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.22807017543859648,0.0,0.0,0.256140350877193,0.2596491228070175,0.256140350877193
AF8,0.0,0.0,0.18156424581005587,0.0,0.0,0.20670391061452514,0.40502793296089384,0.20670391061452514
AF4,0.0,0.0,0.22413793103448276,0.0,0.0,0.25517241379310346,0.2620689655172414,0.25862068965517243
