,FT9,Pz,TP10,FT10,AF7,PO4,TP8,AF8
FT9,0.3225806451612903,0.0,0.0,0.3387096774193548,0.0,0.0,0.3387096774193548,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.10396039603960396,0.0,0.0,0.6138613861386139,0.0,0.0,0.28217821782178215,0.0
AF7,0.0,0.0,0.0,0.0,0.5857142857142857,0.4142857142857143,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.5086206896551724,0.49137931034482757,0.0,0.0
TP8,0.15671641791044777,0.0,0.0,0.4253731343283582,0.0,0.0,0.417910447761194,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
