,FT9,TP9,Pz,TP10,FT10,AF7,AF3,AF8
FT9,0.3,0.35,0.35,0.0,0.0,0.0,0.0,0.0
TP9,0.03409090909090909,0.4772727272727273,0.48863636363636365,0.0,0.0,0.0,0.0,0.0
Pz,0.023715415019762844,0.33201581027667987,0.6442687747035574,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
