,FT9,Pz,TP10,FT10,AF7,PO4,TP8,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.42,0.175,0.0,0.055,0.35,0.0,0.0
TP10,0.0,0.3103448275862069,0.29310344827586204,0.0,0.08620689655172414,0.3103448275862069,0.0,0.0
FT10,0.0,0.0,0.0,0.4,0.0,0.0,0.40714285714285714,0.19285714285714287
AF7,0.0,0.27906976744186046,0.20930232558139536,0.0,0.2558139534883721,0.2558139534883721,0.0,0.0
PO4,0.0,0.3837837837837838,0.1837837837837838,0.0,0.05945945945945946,0.372972972972973,0.0,0.0
TP8,0.0,0.0,0.0,0.35625,0.0,0.0,0.475,0.16875
AF8,0.0,0.0,0.0,0.3375,0.0,0.0,0.3375,0.325
