,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.3153153153153153,0.16216216216216217,0.12612612612612611,0.1036036036036036,0.06756756756756757,0.16216216216216217,0.013513513513513514,0.04954954954954955
frontalpole-rh,0.1003584229390681,0.25448028673835127,0.14336917562724014,0.23655913978494625,0.03225806451612903,0.1039426523297491,0.07885304659498207,0.05017921146953405
lateralorbitofrontal-rh,0.10909090909090909,0.19545454545454546,0.21363636363636362,0.17727272727272728,0.04090909090909091,0.1,0.10909090909090909,0.05454545454545454
medialorbitofrontal-rh,0.06153846153846154,0.21923076923076923,0.12692307692307692,0.27307692307692305,0.015384615384615385,0.07692307692307693,0.12307692307692308,0.10384615384615385
paracentral-lh,0.09027777777777778,0.0763888888888889,0.0763888888888889,0.041666666666666664,0.5833333333333334,0.125,0.006944444444444444,0.0
rostralanteriorcingulate-lh,0.1780821917808219,0.1598173515981735,0.1278538812785388,0.1187214611872146,0.0776255707762557,0.3150684931506849,0.0228310502283105,0.0
rostralanteriorcingulate-rh,0.0056179775280898875,0.10112359550561797,0.11235955056179775,0.15730337078651685,0.0,0.016853932584269662,0.34831460674157305,0.25842696629213485
rostralmiddlefrontal-rh,0.05421686746987952,0.04216867469879518,0.04819277108433735,0.1144578313253012,0.0,0.0,0.25301204819277107,0.4879518072289157
