,frontalpole-rh,inferiorparietal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,transversetemporal-lh
frontalpole-rh,0.6111111111111112,0.0,0.0,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0
inferiorparietal-rh,0.0,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.02857142857142857,0.0,0.0,0.4857142857142857,0.0,0.0,0.4857142857142857,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
rostralmiddlefrontal-rh,0.05263157894736842,0.0,0.0,0.47368421052631576,0.0,0.0,0.47368421052631576,0.0
transversetemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
