,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-rh,0.13157894736842105,0.14473684210526316,0.13157894736842105,0.10526315789473684,0.10526315789473684,0.14473684210526316,0.13157894736842105,0.10526315789473684
fusiform-rh,0.12987012987012986,0.15584415584415584,0.12987012987012986,0.1038961038961039,0.1038961038961039,0.14285714285714285,0.12987012987012986,0.1038961038961039
insula-rh,0.13157894736842105,0.14473684210526316,0.13157894736842105,0.10526315789473684,0.10526315789473684,0.14473684210526316,0.13157894736842105,0.10526315789473684
isthmuscingulate-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.13043478260869565,0.11594202898550725
lateralorbitofrontal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.13043478260869565,0.11594202898550725
parahippocampal-rh,0.12987012987012986,0.15584415584415584,0.12987012987012986,0.1038961038961039,0.1038961038961039,0.14285714285714285,0.12987012987012986,0.1038961038961039
rostralanteriorcingulate-lh,0.13157894736842105,0.14473684210526316,0.13157894736842105,0.10526315789473684,0.10526315789473684,0.14473684210526316,0.13157894736842105,0.10526315789473684
temporalpole-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.13043478260869565,0.11594202898550725
