,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-rh,0.12796208530805686,0.12796208530805686,0.12796208530805686,0.11848341232227488,0.11848341232227488,0.13270142180094788,0.12796208530805686,0.11848341232227488
fusiform-rh,0.12690355329949238,0.13705583756345177,0.12690355329949238,0.116751269035533,0.116751269035533,0.1319796954314721,0.12690355329949238,0.116751269035533
insula-rh,0.12844036697247707,0.12385321100917432,0.12844036697247707,0.11926605504587157,0.11926605504587157,0.13302752293577982,0.12844036697247707,0.11926605504587157
isthmuscingulate-rh,0.12558139534883722,0.11627906976744186,0.13023255813953488,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722
lateralorbitofrontal-rh,0.12558139534883722,0.11627906976744186,0.13023255813953488,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722
parahippocampal-rh,0.12735849056603774,0.1320754716981132,0.12735849056603774,0.1179245283018868,0.1179245283018868,0.1320754716981132,0.12735849056603774,0.1179245283018868
rostralanteriorcingulate-lh,0.12796208530805686,0.12796208530805686,0.12796208530805686,0.11848341232227488,0.11848341232227488,0.13270142180094788,0.12796208530805686,0.11848341232227488
temporalpole-rh,0.12558139534883722,0.11627906976744186,0.13023255813953488,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722,0.12558139534883722
