,Fp1,F7,TP10,Fp2,AF7,AF3,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.45751633986928103,0.16470588235294117,0.37777777777777777
F5,0.0,0.0,0.0,0.0,0.0,0.33421750663129973,0.33156498673740054,0.33421750663129973
AF8,0.0,0.0,0.0,0.0,0.0,0.39752407152682256,0.1733149931224209,0.42916093535075656
