,Fp1,F7,FT10,Fp2,AF7,F1,FC3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5739910313901345,0.4260089686098655,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.3715415019762846,0.6284584980237155,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.5257985257985258,0.4742014742014742
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.6590909090909091
