,F7,FT9,FT10,F4,AF7,AF3,AF8,F2
F7,0.5068493150684932,0.0,0.1780821917808219,0.0,0.1780821917808219,0.0,0.0,0.136986301369863
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.4117647058823529,0.0,0.38235294117647056,0.0,0.11764705882352941,0.0,0.0,0.08823529411764706
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.275,0.0,0.05,0.0,0.425,0.0,0.0,0.25
AF3,0.0,0.0,0.0,0.0,0.0,0.53125,0.46875,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.5357142857142857,0.0
F2,0.3333333333333333,0.0,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3
